"Attribute1","Attribute2","Attribute3","k","Accuracy","Sensitivity","Specificity"
"isJL1","ScaleMonthlyIncome","SO30",8,82.8103448275862,96.2465753424657,12.75
"isJL1","ScaleMonthlyIncome","SO30",9,82.7701149425287,96.231506849315,12.5785714285714
"isJL1","ScaleMonthlyIncome","SO30",10,83.1609195402299,96.5904109589041,13.1357142857143
"isJL1","ScaleMonthlyIncome","SO30",11,83.2873563218391,97.1986301369864,10.75
"isJL1","ScaleMonthlyIncome","SO30",12,83.0758620689655,97.0356164383562,10.2857142857143
"isJL1","ScaleMonthlyIncome","SO30",13,83.2206896551724,97.6013698630137,8.23571428571427
"isJL1","ScaleMonthlyIncome","SO30",14,82.9632183908046,97.5246575342466,7.03571428571428
"isJL1","ScaleMonthlyIncome","SO30",15,83.296551724138,97.8082191780824,7.62857142857142
"isJL1","ScaleMonthlyIncome","SO30",16,83.248275862069,97.7123287671233,7.82857142857142
"isJL1","ScaleMonthlyIncome","SO30",17,83.2022988505747,98.0041095890411,6.02142857142856
"isJL1","ScaleMonthlyIncome","SO30",18,83.4402298850575,98.3013698630137,5.94999999999999
"isJL1","ScaleMonthlyIncome","SO30",19,83.8505747126437,98.7671232876711,6.07142857142856
"isJL1","ScaleMonthlyIncome","SO30",20,84.1195402298851,98.8506849315068,7.30714285714285
"isJL1","ScaleMonthlyIncome","SO30",21,84.4827586206895,99.178082191781,7.85714285714285
"isJL1","ScaleMonthlyIncome","SO30",22,84.3057471264368,99.0493150684932,7.42857142857142
"isJL1","ScaleMonthlyIncome","SO30",23,84.3689655172413,99.178082191781,7.14999999999999
"isJL1","ScaleMonthlyIncome","SO30",24,84.016091954023,99.3767123287671,3.92142857142857
"isJL1","ScaleMonthlyIncome","SO30",25,84.3091954022988,99.5191780821918,4.99999999999999
"isJL1","ScaleMonthlyIncome","SO30",26,83.9574712643678,99.3191780821918,3.85714285714285
"isJL1","ScaleMonthlyIncome","SO30",27,83.8517241379311,99.5219178082192,2.14285714285714
"isJL1","ScaleMonthlyIncome","SO30",28,83.9126436781609,99.6534246575342,1.83571428571428
"isJL1","ScaleMonthlyIncome","SO30",29,83.9080459770116,100,0
"isJL1","ScaleMonthlyIncome","SO30",30,83.9080459770116,100,0
"isJL1","ScaleMonthlyIncome","isTWY03",5,82.9344827586207,97.6068493150686,6.42857142857141
"isJL1","ScaleMonthlyIncome","isTWY03",6,82.0747126436782,96.7219178082192,5.69999999999999
"isJL1","ScaleMonthlyIncome","isTWY03",7,81.6551724137932,96.8986301369863,2.17142857142857
"isJL1","ScaleMonthlyIncome","isTWY03",8,82.0632183908046,97.0712328767124,3.80714285714285
"isJL1","ScaleMonthlyIncome","isTWY03",9,82.9885057471264,97.9452054794521,4.99999999999999
"isJL1","ScaleMonthlyIncome","isTWY03",10,82.8402298850575,97.8,4.83571428571428
"isJL1","ScaleMonthlyIncome","isTWY03",11,82.812643678161,98.1465753424658,2.85714285714285
"isJL1","ScaleMonthlyIncome","isTWY03",12,82.9402298850575,98.2178082191781,3.27857142857142
"isJL1","ScaleMonthlyIncome","isTWY03",13,82.5816091954022,98.282191780822,0.714285714285713
"isJL1","ScaleMonthlyIncome","isTWY03",14,83.0609195402299,98.5109589041096,2.5
"isJL1","ScaleMonthlyIncome","isTWY03",15,82.7034482758621,98.4931506849317,0.371428571428571
"isJL1","ScaleMonthlyIncome","isTWY03",16,83.1183908045977,98.7178082191781,1.77857142857143
"isJL1","ScaleMonthlyIncome","isTWY03",17,82.8218390804598,98.7054794520547,0
"isJL1","ScaleMonthlyIncome","isTWY03",18,83.2965517241379,98.8561643835617,2.16428571428571
"isJL1","ScaleMonthlyIncome","isTWY03",19,83.6126436781609,98.8260273972603,4.28571428571428
"isJL1","ScaleMonthlyIncome","isTWY03",20,83.6758620689656,98.9013698630137,4.28571428571428
"isJL1","ScaleMonthlyIncome","isTWY03",21,83.9080459770116,99.178082191781,4.28571428571428
"isJL1","ScaleMonthlyIncome","isTWY03",22,82.9908045977011,98.9068493150685,0
"isJL1","ScaleMonthlyIncome","isTWY03",23,82.9885057471264,98.9041095890413,0
"isJL1","ScaleMonthlyIncome","isTWY03",24,83.3724137931034,99.3616438356164,0
"isJL1","ScaleMonthlyIncome","isTWY03",25,83.9080459770116,100,0
"isJL1","ScaleMonthlyIncome","isTWY03",26,83.5080459770115,99.5232876712328,0
"isJL1","ScaleMonthlyIncome","isTWY03",27,83.9080459770116,100,0
"isJL1","ScaleMonthlyIncome","isTWY03",28,83.9080459770116,100,0
"isJL1","ScaleMonthlyIncome","isTWY03",29,83.9080459770116,100,0
"isJL1","ScaleMonthlyIncome","isTWY03",30,83.9080459770116,100,0
"isJL1","ScaleMonthlyIncome","ScaleYearsWithCurrManager",5,82.53908045977,96.313698630137,10.7142857142857
"isJL1","ScaleMonthlyIncome","ScaleYearsWithCurrManager",6,82.716091954023,96.9452054794521,8.52142857142856
"isJL1","ScaleMonthlyIncome","ScaleYearsWithCurrManager",7,83.3333333333333,97.3972602739725,9.99999999999998
"isJL1","ScaleMonthlyIncome","ScaleYearsWithCurrManager",8,83.3574712643678,97.3123287671233,10.5928571428571
"isJL1","ScaleMonthlyIncome","ScaleYearsWithCurrManager",9,83.8494252873564,97.8082191780824,11.0642857142857
"isJL1","ScaleMonthlyIncome","ScaleYearsWithCurrManager",10,83.4747126436782,97.5876712328768,9.88571428571428
"isJL1","ScaleMonthlyIncome","ScaleYearsWithCurrManager",11,83.9080459770116,97.8082191780824,11.4285714285714
"isJL1","ScaleMonthlyIncome","ScaleYearsWithCurrManager",12,83.5344827586207,97.7260273972604,9.53571428571428
"isJL1","ScaleMonthlyIncome","ScaleYearsWithCurrManager",13,83.5034482758621,97.3260273972603,11.4285714285714
"isJL1","ScaleMonthlyIncome","ScaleYearsWithCurrManager",14,83.9034482758621,97.827397260274,11.3
"isJL1","ScaleMonthlyIncome","ScaleYearsWithCurrManager",15,83.6195402298851,97.3972602739725,11.7785714285714
"isJL1","ScaleMonthlyIncome","ScaleYearsWithCurrManager",16,83.6850574712644,97.7,10.6071428571428
"isJL1","ScaleMonthlyIncome","ScaleYearsWithCurrManager",17,84.1379310344829,97.6712328767122,13.5714285714286
"isJL1","ScaleMonthlyIncome","ScaleYearsWithCurrManager",18,84.2563218390805,97.8123287671233,13.5714285714286
"isJL1","ScaleMonthlyIncome","ScaleYearsWithCurrManager",19,84.248275862069,97.6657534246576,14.2857142857143
"isJL1","ScaleMonthlyIncome","ScaleYearsWithCurrManager",20,84.3,97.6671232876712,14.6
"isJL1","ScaleMonthlyIncome","ScaleYearsWithCurrManager",21,83.9609195402299,97.5945205479453,12.8714285714286
"isJL1","ScaleMonthlyIncome","ScaleYearsWithCurrManager",22,84.0505747126437,97.5753424657535,13.5285714285714
"isJL1","ScaleMonthlyIncome","ScaleYearsWithCurrManager",23,83.6781609195402,97.3972602739725,12.1428571428571
"isJL1","ScaleMonthlyIncome","ScaleYearsWithCurrManager",24,83.9666666666667,97.8,11.8357142857143
"isJL1","ScaleMonthlyIncome","ScaleYearsWithCurrManager",25,84.2528735632185,98.219178082192,11.4285714285714
"isJL1","ScaleMonthlyIncome","ScaleYearsWithCurrManager",26,84.0689655172414,97.9232876712329,11.8285714285714
"isJL1","ScaleMonthlyIncome","ScaleYearsWithCurrManager",27,84.3678160919539,98.3561643835615,11.4285714285714
"isJL1","ScaleMonthlyIncome","ScaleYearsWithCurrManager",28,84.3632183908046,98.2808219178083,11.7928571428571
"isJL1","ScaleMonthlyIncome","ScaleYearsWithCurrManager",29,84.2528735632185,98.219178082192,11.4285714285714
"isJL1","ScaleMonthlyIncome","ScaleYearsWithCurrManager",30,84.4264367816091,98.3561643835617,11.7928571428571
"isJL1","SO30","isTWY03",5,84.5977011494254,96.3013698630135,23.5714285714285
"isJL1","SO30","isTWY03",6,84.5977011494254,96.3013698630135,23.5714285714285
"isJL1","SO30","isTWY03",7,84.5977011494254,96.3013698630135,23.5714285714285
"isJL1","SO30","isTWY03",8,84.5977011494254,96.3013698630135,23.5714285714285
"isJL1","SO30","isTWY03",9,84.5977011494254,96.3013698630135,23.5714285714285
"isJL1","SO30","isTWY03",10,84.5977011494254,96.3013698630135,23.5714285714285
"isJL1","SO30","isTWY03",11,84.5977011494254,96.3013698630135,23.5714285714285
"isJL1","SO30","isTWY03",12,84.5977011494254,96.3013698630135,23.5714285714285
"isJL1","SO30","isTWY03",13,84.5977011494254,96.3013698630135,23.5714285714285
"isJL1","SO30","isTWY03",14,84.5977011494254,96.3013698630135,23.5714285714285
"isJL1","SO30","isTWY03",15,84.5977011494254,96.3013698630135,23.5714285714285
"isJL1","SO30","isTWY03",16,84.5977011494254,96.3013698630135,23.5714285714285
"isJL1","SO30","isTWY03",17,84.5977011494254,96.3013698630135,23.5714285714285
"isJL1","SO30","isTWY03",18,84.5977011494254,96.3013698630135,23.5714285714285
"isJL1","SO30","isTWY03",19,84.5977011494254,96.3013698630135,23.5714285714285
"isJL1","SO30","isTWY03",20,84.5977011494254,96.3013698630135,23.5714285714285
"isJL1","SO30","isTWY03",21,84.5977011494254,96.3013698630135,23.5714285714285
"isJL1","SO30","isTWY03",22,84.5977011494254,96.3013698630135,23.5714285714285
"isJL1","SO30","isTWY03",23,84.5977011494254,96.3013698630135,23.5714285714285
"isJL1","SO30","isTWY03",24,84.5977011494254,96.3013698630135,23.5714285714285
"isJL1","SO30","isTWY03",25,84.5977011494254,96.3013698630135,23.5714285714285
"isJL1","SO30","isTWY03",26,84.5977011494254,96.3013698630135,23.5714285714285
"isJL1","SO30","isTWY03",27,84.5977011494254,96.3013698630135,23.5714285714285
"isJL1","SO30","isTWY03",28,84.5977011494254,96.3013698630135,23.5714285714285
"isJL1","SO30","isTWY03",29,84.5977011494254,96.3013698630135,23.5714285714285
"isJL1","SO30","isTWY03",30,84.5977011494254,96.3013698630135,23.5714285714285
"isJL1","SO30","ScaleYearsWithCurrManager",5,84.2149425287356,95.9821917808219,22.8571428571428
"isJL1","SO30","ScaleYearsWithCurrManager",6,84.1747126436782,95.9342465753425,22.8571428571428
"isJL1","SO30","ScaleYearsWithCurrManager",7,84.1770114942529,95.9369863013699,22.8571428571428
