"Attribute1","Attribute2","k","Accuracy","Sensitivity","Specificity"
"isSingle","ScaleHourlyRate",25,84.0229885057472,99.4520547945205,3.57142857142857
"isSingle","ScaleHourlyRate",26,83.5632183908046,99.4520547945205,0.714285714285714
"isSingle","ScaleHourlyRate",27,83.5632183908046,99.4520547945205,0.714285714285714
"isSingle","ScaleHourlyRate",28,83.5632183908046,99.4520547945205,0.714285714285714
"isSingle","ScaleHourlyRate",29,83.5632183908046,99.4520547945205,0.714285714285714
"isSingle","ScaleHourlyRate",30,83.5632183908046,99.5890410958904,0
"isSingle","ScaleJobInvolvement",5,82.7586206896552,98.6301369863014,0
"isSingle","ScaleJobInvolvement",6,82.7586206896552,98.6301369863014,0
"isSingle","ScaleJobInvolvement",7,82.7586206896552,98.6301369863014,0
"isSingle","ScaleJobInvolvement",8,82.7586206896552,98.6301369863014,0
"isSingle","ScaleJobInvolvement",9,82.7586206896552,98.6301369863014,0
"isSingle","ScaleJobInvolvement",10,82.7586206896552,98.6301369863014,0
"isSingle","ScaleJobInvolvement",11,82.7586206896552,98.6301369863014,0
"isSingle","ScaleJobInvolvement",12,82.7586206896552,98.6301369863014,0
"isSingle","ScaleJobInvolvement",13,82.7586206896552,98.6301369863014,0
"isSingle","ScaleJobInvolvement",14,82.7586206896552,98.6301369863014,0
"isSingle","ScaleJobInvolvement",15,82.7586206896552,98.6301369863014,0
"isSingle","ScaleJobInvolvement",16,82.7586206896552,98.6301369863014,0
"isSingle","ScaleJobInvolvement",17,82.7586206896552,98.6301369863014,0
"isSingle","ScaleJobInvolvement",18,82.7586206896552,98.6301369863014,0
"isSingle","ScaleJobInvolvement",19,82.7586206896552,98.6301369863014,0
"isSingle","ScaleJobInvolvement",20,83.9080459770115,100,0
"isSingle","ScaleJobInvolvement",21,83.9080459770115,100,0
"isSingle","ScaleJobInvolvement",22,83.9080459770115,100,0
"isSingle","ScaleJobInvolvement",23,83.9080459770115,100,0
"isSingle","ScaleJobInvolvement",24,83.9080459770115,100,0
"isSingle","ScaleJobInvolvement",25,83.9080459770115,100,0
"isSingle","ScaleJobInvolvement",26,83.9080459770115,100,0
"isSingle","ScaleJobInvolvement",27,83.9080459770115,100,0
"isSingle","ScaleJobInvolvement",28,83.9080459770115,100,0
"isSingle","ScaleJobInvolvement",29,83.9080459770115,100,0
"isSingle","ScaleJobInvolvement",30,83.9080459770115,100,0
"isSingle","ScaleJobLevel",5,83.9080459770115,100,0
"isSingle","ScaleJobLevel",6,83.9080459770115,100,0
"isSingle","ScaleJobLevel",7,83.9080459770115,100,0
"isSingle","ScaleJobLevel",8,83.9080459770115,100,0
"isSingle","ScaleJobLevel",9,83.9080459770115,100,0
"isSingle","ScaleJobLevel",10,83.9080459770115,100,0
"isSingle","ScaleJobLevel",11,83.9080459770115,100,0
"isSingle","ScaleJobLevel",12,83.9080459770115,100,0
"isSingle","ScaleJobLevel",13,83.9080459770115,100,0
"isSingle","ScaleJobLevel",14,83.9080459770115,100,0
"isSingle","ScaleJobLevel",15,83.9080459770115,100,0
"isSingle","ScaleJobLevel",16,83.9080459770115,100,0
"isSingle","ScaleJobLevel",17,83.9080459770115,100,0
"isSingle","ScaleJobLevel",18,83.9080459770115,100,0
"isSingle","ScaleJobLevel",19,83.9080459770115,100,0
"isSingle","ScaleJobLevel",20,83.9080459770115,100,0
"isSingle","ScaleJobLevel",21,83.9080459770115,100,0
"isSingle","ScaleJobLevel",22,83.9080459770115,100,0
"isSingle","ScaleJobLevel",23,83.9080459770115,100,0
"isSingle","ScaleJobLevel",24,83.9080459770115,100,0
"isSingle","ScaleJobLevel",25,83.9080459770115,100,0
"isSingle","ScaleJobLevel",26,83.9080459770115,100,0
"isSingle","ScaleJobLevel",27,83.9080459770115,100,0
"isSingle","ScaleJobLevel",28,83.9080459770115,100,0
"isSingle","ScaleJobLevel",29,83.9080459770115,100,0
"isSingle","ScaleJobLevel",30,83.9080459770115,100,0
"isSingle","ScaleMonthlyIncome",5,82.6781609195402,96.0684931506849,12.8571428571429
"isSingle","ScaleMonthlyIncome",6,83.3218390804598,96.5616438356164,14.2857142857143
"isSingle","ScaleMonthlyIncome",7,84.0344827586207,97.6164383561644,13.2142857142857
"isSingle","ScaleMonthlyIncome",8,83.735632183908,97.4520547945205,12.2142857142857
"isSingle","ScaleMonthlyIncome",9,84.0229885057472,97.8082191780822,12.1428571428571
"isSingle","ScaleMonthlyIncome",10,84.0919540229885,97.8904109589041,12.1428571428571
"isSingle","ScaleMonthlyIncome",11,83.8620689655173,98.3013698630137,8.57142857142857
"isSingle","ScaleMonthlyIncome",12,84,98.5068493150685,8.35714285714286
"isSingle","ScaleMonthlyIncome",13,83.5632183908046,98.4931506849315,5.71428571428572
"isSingle","ScaleMonthlyIncome",14,83.7126436781609,98.6712328767123,5.71428571428572
"isSingle","ScaleMonthlyIncome",15,83.9080459770115,98.9041095890411,5.71428571428572
"isSingle","ScaleMonthlyIncome",16,84.183908045977,99.1643835616438,6.07142857142857
"isSingle","ScaleMonthlyIncome",17,84.4367816091954,99.3972602739726,6.42857142857143
"isSingle","ScaleMonthlyIncome",18,84.2873563218391,99.3150684931507,5.92857142857143
"isSingle","ScaleMonthlyIncome",19,84.2528735632184,99.3150684931507,5.71428571428572
"isSingle","ScaleMonthlyIncome",20,84.0344827586207,99.1369863013699,5.28571428571429
"isSingle","ScaleMonthlyIncome",21,84.2528735632184,99.4520547945205,5
"isSingle","ScaleMonthlyIncome",22,84.3448275862069,99.4657534246575,5.5
"isSingle","ScaleMonthlyIncome",23,84.4827586206897,99.5890410958904,5.71428571428572
"isSingle","ScaleMonthlyIncome",24,84.4252873563218,99.5890410958904,5.35714285714286
"isSingle","ScaleMonthlyIncome",25,84.367816091954,99.5890410958904,5
"isSingle","ScaleMonthlyIncome",26,84.367816091954,99.5890410958904,5
"isSingle","ScaleMonthlyIncome",27,84.367816091954,99.5890410958904,5
"isSingle","ScaleMonthlyIncome",28,84.4137931034483,99.5890410958904,5.28571428571429
"isSingle","ScaleMonthlyIncome",29,84.4827586206897,99.5890410958904,5.71428571428572
"isSingle","ScaleMonthlyIncome",30,84.1494252873563,99.1917808219178,5.71428571428572
"isSingle","ScaleMonthlyIncomeLog",5,82.8735632183908,96.027397260274,14.2857142857143
"isSingle","ScaleMonthlyIncomeLog",6,82.9655172413793,96.013698630137,14.9285714285714
"isSingle","ScaleMonthlyIncomeLog",7,84.1379310344828,97.6712328767123,13.5714285714286
"isSingle","ScaleMonthlyIncomeLog",8,83.816091954023,97.4794520547945,12.5714285714286
"isSingle","ScaleMonthlyIncomeLog",9,84.0574712643678,97.8493150684931,12.1428571428571
"isSingle","ScaleMonthlyIncomeLog",10,84.1264367816092,98.054794520548,11.5
"isSingle","ScaleMonthlyIncomeLog",11,83.6781609195402,98.2191780821918,7.85714285714286
"isSingle","ScaleMonthlyIncomeLog",12,83.8045977011494,98.3561643835617,7.92857142857143
"isSingle","ScaleMonthlyIncomeLog",13,83.5632183908046,98.4931506849315,5.71428571428572
"isSingle","ScaleMonthlyIncomeLog",14,83.8735632183908,98.8630136986301,5.71428571428572
"isSingle","ScaleMonthlyIncomeLog",15,83.7931034482759,98.7671232876712,5.71428571428572
"isSingle","ScaleMonthlyIncomeLog",16,84.2183908045977,99.0958904109589,6.64285714285714
"isSingle","ScaleMonthlyIncomeLog",17,84.6436781609195,99.5068493150685,7.14285714285714
"isSingle","ScaleMonthlyIncomeLog",18,84.3218390804598,99.3424657534247,6
"isSingle","ScaleMonthlyIncomeLog",19,84.0229885057472,99.3150684931507,4.28571428571429
"isSingle","ScaleMonthlyIncomeLog",20,83.9655172413793,99.2465753424657,4.28571428571429
"isSingle","ScaleMonthlyIncomeLog",21,84.2528735632184,99.5890410958904,4.28571428571429
"isSingle","ScaleMonthlyIncomeLog",22,84.3908045977012,99.5890410958904,5.14285714285714
"isSingle","ScaleMonthlyIncomeLog",23,84.4827586206897,99.5890410958904,5.71428571428572
"isSingle","ScaleMonthlyIncomeLog",24,84.4137931034483,99.5890410958904,5.28571428571429
"isSingle","ScaleMonthlyIncomeLog",25,84.2528735632184,99.5890410958904,4.28571428571429
"isSingle","ScaleMonthlyIncomeLog",26,84.3333333333333,99.6575342465753,4.42857142857143
"isSingle","ScaleMonthlyIncomeLog",27,84.2528735632184,99.5890410958904,4.28571428571429
"isSingle","ScaleMonthlyIncomeLog",28,84.2988505747127,99.6712328767123,4.14285714285714
"isSingle","ScaleMonthlyIncomeLog",29,84.2528735632184,99.7260273972603,3.57142857142857
"isSingle","ScaleMonthlyIncomeLog",30,84.0459770114943,99.4246575342466,3.85714285714286
"isSingle","ScaleMonthlyRate",5,82.5287356321839,97.5342465753425,4.28571428571429
"isSingle","ScaleMonthlyRate",6,81.9770114942529,96.6712328767123,5.35714285714286
"isSingle","ScaleMonthlyRate",7,82.8735632183908,97.9452054794521,4.28571428571429
"isSingle","ScaleMonthlyRate",8,82.5287356321839,97.7260273972603,3.28571428571429
"isSingle","ScaleMonthlyRate",9,82.9310344827586,98.0821917808219,3.92857142857143
"isSingle","ScaleMonthlyRate",10,82.7126436781609,97.6575342465753,4.78571428571429
"isSingle","ScaleMonthlyRate",11,83.7931034482759,98.9041095890411,5
"isSingle","ScaleMonthlyRate",12,83.5057471264368,98.7397260273973,4.07142857142857
"isSingle","ScaleMonthlyRate",13,83.2183908045977,98.7671232876712,2.14285714285714
"isSingle","ScaleMonthlyRate",14,83.2298850574713,98.9178082191781,1.42857142857143
"isSingle","ScaleMonthlyRate",15,83.3333333333333,99.3150684931507,0
"isSingle","ScaleMonthlyRate",16,83.5172413793103,99.4520547945205,0.428571428571429
"isSingle","ScaleMonthlyRate",17,83.2183908045977,99.1780821917808,0
"isSingle","ScaleMonthlyRate",18,83.4827586206897,99.4931506849315,0
"isSingle","ScaleMonthlyRate",19,83.5632183908046,99.5890410958904,0
"isSingle","ScaleMonthlyRate",20,83.4827586206897,99.4246575342466,0.357142857142857
"isSingle","ScaleMonthlyRate",21,83.6781609195402,99.5890410958904,0.714285714285714
"isSingle","ScaleMonthlyRate",22,83.7126436781609,99.6712328767124,0.5
"isSingle","ScaleMonthlyRate",23,83.7931034482759,99.8630136986302,0
"isSingle","ScaleMonthlyRate",24,83.7816091954023,99.8493150684932,0
"isSingle","ScaleMonthlyRate",25,83.9080459770115,100,0
"isSingle","ScaleMonthlyRate",26,83.8045977011494,99.8767123287671,0
"isSingle","ScaleMonthlyRate",27,83.9080459770115,100,0
"isSingle","ScaleMonthlyRate",28,83.8850574712644,99.972602739726,0
"isSingle","ScaleMonthlyRate",29,83.9080459770115,100,0
"isSingle","ScaleMonthlyRate",30,83.9080459770115,100,0
"isSingle","ScaleMonthlyRateLog",5,82.4137931034483,97.2602739726027,5
"isSingle","ScaleMonthlyRateLog",6,81.816091954023,96.5479452054795,5
"isSingle","ScaleMonthlyRateLog",7,82.7586206896552,97.8082191780822,4.28571428571429
"isSingle","ScaleMonthlyRateLog",8,82.5287356321839,97.5753424657534,4.07142857142857
"isSingle","ScaleMonthlyRateLog",9,83.0229885057471,98.2191780821918,3.78571428571429
"isSingle","ScaleMonthlyRateLog",10,82.6551724137931,97.5890410958904,4.78571428571429
"isSingle","ScaleMonthlyRateLog",11,83.3333333333333,98.7671232876712,2.85714285714286
"isSingle","ScaleMonthlyRateLog",12,83.4942528735632,99.0273972602739,2.5
"isSingle","ScaleMonthlyRateLog",13,82.8735632183908,98.6301369863014,0.714285714285714
"isSingle","ScaleMonthlyRateLog",14,83.2413793103448,98.7671232876712,2.28571428571429
"isSingle","ScaleMonthlyRateLog",15,83.0344827586207,98.9589041095891,0
"isSingle","ScaleMonthlyRateLog",16,83.3448275862069,99.3287671232877,0
"isSingle","ScaleMonthlyRateLog",17,83.2528735632184,99.2191780821918,0
"isSingle","ScaleMonthlyRateLog",18,83.4712643678161,99.3972602739726,0.428571428571429
"isSingle","ScaleMonthlyRateLog",19,83.5632183908046,99.5890410958904,0
"isSingle","ScaleMonthlyRateLog",20,83.4712643678161,99.4246575342466,0.285714285714286
"isSingle","ScaleMonthlyRateLog",21,83.5632183908046,99.5890410958904,0
"isSingle","ScaleMonthlyRateLog",22,83.5747126436782,99.6027397260274,0
"isSingle","ScaleMonthlyRateLog",23,83.7931034482759,99.8630136986302,0
"isSingle","ScaleMonthlyRateLog",24,83.816091954023,99.8904109589041,0
"isSingle","ScaleMonthlyRateLog",25,83.9080459770115,100,0
"isSingle","ScaleMonthlyRateLog",26,83.9080459770115,100,0
"isSingle","ScaleMonthlyRateLog",27,83.9080459770115,100,0
"isSingle","ScaleMonthlyRateLog",28,83.8505747126437,99.9315068493151,0
"isSingle","ScaleMonthlyRateLog",29,83.9080459770115,100,0
"isSingle","ScaleMonthlyRateLog",30,83.9080459770115,100,0
"isSingle","ScaleNumCompaniesWorked",5,83.5172413793103,99.5342465753425,0
"isSingle","ScaleNumCompaniesWorked",6,83.551724137931,99.5753424657534,0
"isSingle","ScaleNumCompaniesWorked",7,83.4712643678161,99.4794520547945,0
"isSingle","ScaleNumCompaniesWorked",8,83.4827586206897,99.4931506849315,0
"isSingle","ScaleNumCompaniesWorked",9,83.5402298850575,99.5616438356164,0
"isSingle","ScaleNumCompaniesWorked",10,83.4827586206896,99.4931506849315,0
"isSingle","ScaleNumCompaniesWorked",11,83.5287356321839,99.5479452054795,0
"isSingle","ScaleNumCompaniesWorked",12,83.5287356321839,99.5479452054795,0
"isSingle","ScaleNumCompaniesWorked",13,83.9080459770115,100,0
"isSingle","ScaleNumCompaniesWorked",14,83.9080459770115,100,0
"isSingle","ScaleNumCompaniesWorked",15,83.9080459770115,100,0
"isSingle","ScaleNumCompaniesWorked",16,83.9080459770115,100,0
"isSingle","ScaleNumCompaniesWorked",17,83.9080459770115,100,0
"isSingle","ScaleNumCompaniesWorked",18,83.9080459770115,100,0
"isSingle","ScaleNumCompaniesWorked",19,83.9080459770115,100,0
"isSingle","ScaleNumCompaniesWorked",20,83.9080459770115,100,0
"isSingle","ScaleNumCompaniesWorked",21,83.9080459770115,100,0
"isSingle","ScaleNumCompaniesWorked",22,83.9080459770115,100,0
"isSingle","ScaleNumCompaniesWorked",23,83.9080459770115,100,0
"isSingle","ScaleNumCompaniesWorked",24,83.9080459770115,100,0
"isSingle","ScaleNumCompaniesWorked",25,83.9080459770115,100,0
"isSingle","ScaleNumCompaniesWorked",26,83.9080459770115,100,0
"isSingle","ScaleNumCompaniesWorked",27,83.9080459770115,100,0
"isSingle","ScaleNumCompaniesWorked",28,83.9080459770115,100,0
"isSingle","ScaleNumCompaniesWorked",29,83.9080459770115,100,0
"isSingle","ScaleNumCompaniesWorked",30,83.9080459770115,100,0
"isSingle","ScaleOverTime",5,84.4827586206897,94.6575342465754,31.4285714285714
"isSingle","ScaleOverTime",6,84.4827586206897,94.6575342465754,31.4285714285714
"isSingle","ScaleOverTime",7,84.4827586206897,94.6575342465754,31.4285714285714
"isSingle","ScaleOverTime",8,84.4827586206897,94.6575342465754,31.4285714285714
"isSingle","ScaleOverTime",9,84.4827586206897,94.6575342465754,31.4285714285714
"isSingle","ScaleOverTime",10,84.4827586206897,94.6575342465754,31.4285714285714
"isSingle","ScaleOverTime",11,84.4827586206897,94.6575342465754,31.4285714285714
"isSingle","ScaleOverTime",12,84.4827586206897,94.6575342465754,31.4285714285714
"isSingle","ScaleOverTime",13,84.4827586206897,94.6575342465754,31.4285714285714
"isSingle","ScaleOverTime",14,84.4827586206897,94.6575342465754,31.4285714285714
"isSingle","ScaleOverTime",15,84.4827586206897,94.6575342465754,31.4285714285714
"isSingle","ScaleOverTime",16,84.4827586206897,94.6575342465754,31.4285714285714
"isSingle","ScaleOverTime",17,84.4827586206897,94.6575342465754,31.4285714285714
"isSingle","ScaleOverTime",18,84.4827586206897,94.6575342465754,31.4285714285714
"isSingle","ScaleOverTime",19,84.4827586206897,94.6575342465754,31.4285714285714
"isSingle","ScaleOverTime",20,84.4827586206897,94.6575342465754,31.4285714285714
"isSingle","ScaleOverTime",21,84.4827586206897,94.6575342465754,31.4285714285714
"isSingle","ScaleOverTime",22,84.4827586206897,94.6575342465754,31.4285714285714
"isSingle","ScaleOverTime",23,84.4827586206897,94.6575342465754,31.4285714285714
"isSingle","ScaleOverTime",24,84.4827586206897,94.6575342465754,31.4285714285714
"isSingle","ScaleOverTime",25,84.4827586206897,94.6575342465754,31.4285714285714
"isSingle","ScaleOverTime",26,84.4827586206897,94.6575342465754,31.4285714285714
"isSingle","ScaleOverTime",27,84.4827586206897,94.6575342465754,31.4285714285714
"isSingle","ScaleOverTime",28,84.4827586206897,94.6575342465754,31.4285714285714
"isSingle","ScaleOverTime",29,84.4827586206897,94.6575342465754,31.4285714285714
"isSingle","ScaleOverTime",30,84.4827586206897,94.6575342465754,31.4285714285714
"isSingle","ScalePercentSalaryHike",5,82.7931034482759,98.0821917808219,3.07142857142857
"isSingle","ScalePercentSalaryHike",6,82.8390804597701,98.0821917808219,3.35714285714286
"isSingle","ScalePercentSalaryHike",7,82.4712643678161,98.0821917808219,1.07142857142857
"isSingle","ScalePercentSalaryHike",8,82.7011494252874,98.0821917808219,2.5
"isSingle","ScalePercentSalaryHike",9,82.7931034482759,98.0821917808219,3.07142857142857
"isSingle","ScalePercentSalaryHike",10,82.6206896551724,98.0821917808219,2
"isSingle","ScalePercentSalaryHike",11,82.9885057471264,98.0821917808219,4.28571428571429
"isSingle","ScalePercentSalaryHike",12,83.7356321839081,98.9041095890411,4.64285714285714
"isSingle","ScalePercentSalaryHike",13,83.7701149425287,98.9041095890411,4.85714285714286
"isSingle","ScalePercentSalaryHike",14,83.7011494252874,98.9041095890411,4.42857142857143
"isSingle","ScalePercentSalaryHike",15,83.7586206896552,98.9041095890411,4.78571428571429
"isSingle","ScalePercentSalaryHike",16,83.7816091954023,98.9041095890411,4.92857142857143
"isSingle","ScalePercentSalaryHike",17,83.7586206896552,98.9041095890411,4.78571428571429
"isSingle","ScalePercentSalaryHike",18,83.7816091954023,98.9041095890411,4.92857142857143
"isSingle","ScalePercentSalaryHike",19,83.6896551724138,98.9041095890411,4.35714285714286
"isSingle","ScalePercentSalaryHike",20,83.7701149425287,98.9041095890411,4.85714285714286
"isSingle","ScalePercentSalaryHike",21,83.6781609195402,98.9041095890411,4.28571428571429
"isSingle","ScalePercentSalaryHike",22,83.8275862068966,98.9041095890411,5.21428571428571
"isSingle","ScalePercentSalaryHike",23,83.7126436781609,98.9041095890411,4.5
"isSingle","ScalePercentSalaryHike",24,83.7471264367816,98.9041095890411,4.71428571428571
"isSingle","ScalePercentSalaryHike",25,83.7471264367816,98.9041095890411,4.71428571428571
"isSingle","ScalePercentSalaryHike",26,83.6551724137931,99.3150684931507,2
